$GPRMC,123510.000,A,4559.9470,N,12269.6100,W,084.14,097.21,091208,,,S*62
$GPRMC,123510.200,A,4559.9410,N,12269.6000,W,084.66,098.56,091208,,,S*6D
$GPRMC,123510.400,A,4559.9410,N,12269.6000,W,084.66,100.40,091208,,,S*6C
$GPRMC,123510.600,A,4559.9410,N,12269.5800,W,085.56,100.85,091208,,,S*6E
$GPRMC,123510.800,A,4559.9410,N,12269.5700,W,086.53,101.80,091208,,,S*6D
$GPRMC,123511.000,A,4559.9350,N,12269.5700,W,087.25,102.26,091208,,,S*68
$GPRMC,123511.200,A,4559.9340,N,12269.5500,W,087.16,103.29,091208,,,S*67
$GPRMC,123511.400,A,4559.9340,N,12269.5400,W,087.40,104.84,091208,,,S*63
$GPRMC,123511.600,A,4559.9280,N,12269.5400,W,088.10,106.92,091208,,,S*63
$GPRMC,123511.800,A,4559.9270,N,12269.5300,W,088.51,107.51,091208,,,S*6E
$GPRMC,123512.000,A,4559.9270,N,12269.5100,W,088.85,109.14,091208,,,S*61
$GPRMC,123512.200,A,4559.9210,N,12269.5100,W,089.59,110.87,091208,,,S*67
$GPRMC,123512.400,A,4559.9200,N,12269.5000,W,090.01,112.61,091208,,,S*6E
$GPRMC,123512.600,A,4559.9200,N,12269.4900,W,090.34,113.68,091208,,,S*6A
$GPRMC,123512.800,A,4559.9140,N,12269.4700,W,091.19,113.90,091208,,,S*64
$GPRMC,123513.000,A,4559.9120,N,12269.4600,W,091.81,114.84,091208,,,S*69
$GPRMC,123513.200,A,4559.9070,N,12269.4600,W,091.87,116.49,091208,,,S*6A
$GPRMC,123513.400,A,4559.9000,N,12269.4400,W,091.80,118.06,091208,,,S*6B
$GPRMC,123513.600,A,4559.9000,N,12269.4300,W,092.38,119.72,091208,,,S*6C
$GPRMC,123513.800,A,4559.8930,N,12269.4300,W,093.06,121.09,091208,,,S*62
$GPRMC,123514.000,A,4559.8920,N,12269.4100,W,093.56,121.94,091208,,,S*6F
$GPRMC,123514.200,A,4559.8860,N,12269.4000,W,094.00,123.28,091208,,,S*68
$GPRMC,123514.400,A,4559.8790,N,12269.4000,W,094.59,124.51,091208,,,S*6B
$GPRMC,123514.600,A,4559.8790,N,12269.4000,W,095.31,126.20,091208,,,S*62
$GPRMC,123514.800,A,4559.8720,N,12269.3900,W,095.64,127.43,091208,,,S*6D
$GPRMC,123515.000,A,4559.8660,N,12269.3800,W,095.99,128.53,091208,,,S*6C
$GPRMC,123515.200,A,4559.8640,N,12269.3800,W,096.45,129.83,091208,,,S*62
